SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532683,AIAENGINEER ,A ,Q,1460.00,1460.00,1416.95,1436.55,1436.55,1442.70,45,113,162018.00,
532684,EVEREST KANT,B ,Q,43.00,45.20,42.45,44.65,44.65,43.40,1297,233082,10240127.00,
532686,KERNEX MICRO,Z ,Q,40.85,41.10,39.40,41.10,41.10,39.15,28,2764,112453.00,
532687,REPRO INDIA ,B ,Q,681.00,746.25,681.00,707.50,705.00,680.05,90,720,515461.00,
532689,PVR LTD     ,A ,Q,1236.75,1257.60,1223.00,1247.85,1240.10,1235.40,594,6505,8081947.00,
532690,RAMSARUP IND,T ,Q,1.45,1.45,1.37,1.38,1.38,1.39,3,5108,7031.00,
532692,RADHA MADHAV,B ,Q,28.10,28.30,27.45,28.15,28.05,28.05,175,20378,569465.00,
532693,PUNJ LLOYD  ,B ,Q,18.00,18.40,17.70,18.30,18.30,17.95,622,215652,3909478.00,
532694,BARTRONICSIN,B ,Q,10.34,10.34,10.01,10.24,10.29,10.00,28,7396,75672.00,
532695,CELEBRITYFAS,B ,Q,15.70,16.40,15.60,15.80,15.95,15.20,68,8303,131946.00,
532696,EDUCOMP SOLN,Z ,Q,4.82,4.82,4.55,4.56,4.56,4.61,22,12714,59520.00,
532698,NITINSPINNER,B ,Q,102.00,104.20,100.55,103.25,103.50,101.35,98,8296,854033.00,
532699,ROYALORCH   ,B ,Q,168.00,170.45,166.00,169.75,170.45,164.55,22,1272,214089.00,
532700,ENT NETWORK ,B ,Q,708.25,713.30,696.00,698.95,698.95,714.85,71,1467,1031677.00,
532701,SREE SAKTHI ,ST,Q,8.00,8.00,7.62,7.62,7.62,7.90,10,3915,31166.00,
532702,GUJ PETRONET,A ,Q,189.20,193.40,183.70,184.65,184.00,187.90,508,28143,5224162.00,
532705,JAGRAN PRAK ,B ,Q,171.70,173.50,170.65,171.75,171.35,171.65,100,2803,480968.00,
532706,INOX LEISURE,A ,Q,259.85,275.00,259.85,272.90,275.00,266.25,139,3605,970012.00,
532707,DYNEMIC PRO ,B ,Q,189.25,192.80,186.35,192.10,192.10,189.10,65,5303,1003898.00,
532708,GVK POWERINF,B ,Q,14.65,15.40,14.40,15.10,15.10,14.85,1138,1427828,21366677.00,
532710,SADBHAV ENGG,A ,Q,391.25,397.65,391.25,395.85,397.65,388.55,57,1308,516150.00,
532711,SUNIL HITECH,B ,Q,7.93,8.70,7.36,8.54,8.54,7.99,1340,1273408,10210350.00,
532712,REL COM LTD ,A ,Q,22.10,22.90,22.10,22.65,22.65,22.55,4244,5691144,128212931.00,
532713,SAKUMA EXPO ,B ,Q,143.05,149.15,143.00,149.15,149.15,142.10,38,2581,382037.00,
532714,KEC INTERN  ,A ,Q,396.00,414.45,390.50,405.95,405.95,395.10,2842,119979,48783445.00,
532715,GITANJALI GE,B ,Q,7.60,7.60,7.60,7.60,7.60,7.95,30,9879,75080.00,
532716,GILLA ARBUT ,B ,Q,65.00,66.70,65.00,66.70,66.70,64.60,7,20092,1306160.00,
532717,INDOTECHTR  ,B ,Q,174.50,183.00,171.65,181.25,183.00,177.65,55,2254,401749.00,
532718,PRATIBHA IND,T ,Q,6.25,6.30,6.10,6.30,6.30,6.00,19,9331,58732.00,
532719,BL KASHYAP  ,B ,Q,43.85,45.75,43.30,45.45,45.75,44.00,239,31013,1381295.00,
532720,M&M FINANSER,A ,Q,472.90,480.00,469.50,473.20,474.80,471.20,1084,47811,22687987.00,
532721,VISA STEEL  ,B ,Q,13.60,14.85,13.60,14.75,14.75,14.15,41,12131,175758.00,
532722,NITCO TILES ,B ,Q,96.70,99.95,96.25,99.05,99.05,94.90,801,64290,6309188.00,
532725,SOLAR IND   ,B ,Q,1067.30,1095.60,1040.00,1071.50,1085.00,1062.45,114,1172,1249746.00,
532726,GALLAN METAL,T ,Q,39.95,40.80,39.60,40.80,40.80,41.00,3,2008,80222.00,
532727,ADHUNIK MET ,B ,Q,3.86,3.87,3.73,3.85,3.85,3.69,18,11510,43952.00,
532728,MALU PAPER  ,B ,Q,32.05,32.05,30.90,31.95,31.95,30.80,3,326,10398.00,
532729,UTTAM SUGAR ,B ,Q,100.85,100.85,99.05,99.55,99.25,102.60,57,2213,222094.00,
532730,STL GLOBAL  ,B ,Q,16.80,17.25,16.25,17.20,16.40,17.10,19,6078,103868.00,
532731,ROHIT FERRO ,B ,Q,2.30,2.30,2.18,2.18,2.18,2.29,111,77671,170071.00,
532732,KEWAL KIRAN ,B ,Q,1526.00,1582.00,1523.00,1523.00,1523.00,1539.00,8,338,533940.00,
532733,SUN TVNET   ,A ,Q,860.95,900.95,853.70,894.20,892.05,859.90,2395,91134,80544715.00,
532734,GODAWARI POW,B ,Q,458.45,476.05,457.55,476.05,476.05,453.40,1209,102173,48181130.00,
532735,RSYSTEMINT  ,B ,Q,34.05,37.60,34.05,37.35,37.50,36.10,14,905,33593.00,
532737,EMKAY GLOB F,B ,Q,150.00,155.45,150.00,154.30,154.30,156.55,89,4051,618563.00,
532738,TANTIA CONS ,T ,Q,11.75,12.60,11.75,12.60,12.60,12.00,7,1015,12654.00,
532740,LOKESH MACH ,B ,Q,56.00,59.85,56.00,59.05,59.05,55.75,190,29644,1711024.00,
532741,KAMDHENU    ,B ,Q,257.75,261.95,250.50,260.60,260.60,249.50,54,2564,662338.00,
532742,PAUSHAK LTD ,X ,Q,1341.95,1350.00,1317.00,1347.25,1330.00,1316.25,43,366,487074.00,
532744,GTN TEXTILE ,B ,Q,16.00,16.70,16.00,16.70,16.70,15.95,2,1150,18785.00,
532745,INDICAP     ,XT,Q,61.00,62.40,60.10,60.30,60.10,59.45,60,19229,1188849.00,
532746,UNITY INFRA ,B ,Q,4.55,4.55,4.55,4.55,4.55,4.45,1,100,455.00,
532748,PRIME FOCUS ,B ,Q,90.70,91.95,89.55,89.95,89.95,89.65,15,456,40959.00,
532749,ALLCARGO    ,B ,Q,150.95,153.25,150.95,151.95,151.95,151.45,265,29679,4516370.00,
532751,EASUNREYRL  ,B ,Q,14.80,14.85,14.80,14.85,14.85,14.15,5,800,11855.00,
532754,GMR INFRASTR,A ,Q,17.15,18.70,17.15,18.55,18.55,17.40,1824,2770533,49770101.00,
532755,TECH MAH    ,A ,Q,637.95,637.95,614.45,616.50,616.50,640.20,2982,157060,97348927.00,
532756,MAHINDCIE   ,A ,Q,218.65,222.95,217.80,220.90,220.90,215.10,271,12582,2774858.00,
532757,VOLTAMP TRAN,B ,Q,1101.20,1138.00,1091.60,1125.95,1128.00,1094.30,106,1660,1825992.00,
532759,ATLANTA     ,B ,Q,78.30,82.30,78.30,81.60,81.20,79.65,421,32195,2609757.00,
532760,DEEP INDS   ,B ,Q,150.65,160.65,150.65,159.15,159.15,152.20,273,12553,1957750.00,
532761,HOV SERVICES,B ,Q,244.40,254.70,240.60,241.40,241.40,242.60,124,6636,1645306.00,
532762,ACTION CONST,B ,Q,170.95,177.00,170.00,175.35,175.35,173.00,1113,91968,15991267.00,
532764,GEECEE      ,B ,Q,135.45,138.00,135.35,137.10,137.10,136.50,16,1345,184401.00,
532765,USHER AGRO  ,B ,Q,4.05,4.22,4.05,4.22,4.22,4.02,70,15039,62879.00,
532766,RICHA IND   ,X ,Q,11.10,11.78,10.82,11.28,11.28,11.22,77,20963,237136.00,
532767,GAYATRI PROJ,B ,Q,202.60,212.35,201.80,209.05,209.05,202.05,444,771552,162767310.00,
532768,FIEM INDS   ,B ,Q,897.55,901.90,881.10,886.75,885.55,896.65,49,733,654710.00,
532770,HANUNG TOYS ,T ,Q,2.65,2.75,2.65,2.66,2.65,2.65,15,16031,42521.00,
532771,JHS SVEN    ,B ,Q,56.65,58.25,56.50,57.90,58.25,57.20,114,13641,783881.00,
532772,DCBBANK     ,A ,Q,163.90,169.40,163.05,168.25,168.25,164.20,716,95925,15977279.00,
532773,GLOBAL VECT ,B ,Q,120.00,127.85,119.50,125.75,125.75,119.95,435,14469,1799983.00,
532774,ACCEL FRONTL,B ,Q,53.40,54.95,51.95,53.75,53.75,54.20,29,35186,1923482.00,
532775,GTL INFRAST ,B ,Q,2.62,2.70,2.60,2.66,2.66,2.69,367,742406,1953647.00,
532776,SHIVAM AUTO ,B ,Q,83.45,83.60,80.90,82.30,82.30,79.20,1188,97055,7981611.00,
532777,INFO EDGE   ,A ,Q,1239.00,1265.60,1221.00,1233.40,1221.00,1202.35,320,64926,80828038.00,
532778,LANCO INFRA ,T ,Q,1.09,1.14,1.04,1.14,1.14,1.09,298,1250663,1353893.00,
532779,TORNT POWER ,A ,Q,232.80,240.60,231.50,239.70,239.70,233.75,1063,83893,19861400.00,
532780,PARSVNATH   ,B ,Q,14.50,15.20,14.45,15.00,15.20,14.50,62,11782,173496.00,
532782,SUTLEJ TEXT ,B ,Q,76.00,77.90,74.00,76.55,77.75,74.55,122,12649,964255.00,
532783,DAAWAT      ,B ,Q,89.40,91.30,88.25,90.55,90.55,89.00,1161,147780,13289959.00,
532784,SOBHA       ,A ,Q,507.00,511.50,504.60,508.70,508.70,513.05,154,2710,1375982.00,
532785,RUCHIRA PAP ,B ,Q,168.00,172.00,166.00,171.15,171.15,169.20,76,3520,597233.00,
532787,ESS DEE ALUM,T ,Q,49.50,49.95,49.30,49.95,49.95,47.60,55,7402,368942.00,
532790,TANLA       ,B ,Q,34.20,36.20,33.30,36.00,36.00,33.70,717,210378,7419542.00,
532794,ZEEMEDIA    ,B ,Q,39.15,40.20,39.05,39.85,39.85,39.40,312,34313,1355828.00,
532795,SITINET     ,B ,Q,15.70,16.05,15.45,15.90,15.75,15.60,46,8668,136567.00,
532796,LUMAX TECH  ,B ,Q,829.90,847.60,825.50,834.15,830.00,838.65,47,373,311807.00,
532797,AUTOIND     ,T ,Q,67.00,68.00,67.00,68.00,68.00,64.80,32,4822,326412.00,
532798,NTWK MED INV,A ,Q,61.80,62.80,60.00,62.60,62.60,62.30,1358,322408,20022112.00,
532799,HUBTOWN     ,B ,Q,73.75,76.00,72.80,75.25,75.25,74.50,810,90520,6723302.00,
532800,TV18BRDCST  ,A ,Q,70.00,70.80,68.85,70.20,70.20,70.10,2671,867683,60750578.00,
532801,CAMBRIDGE   ,B ,Q,66.20,67.00,66.20,66.20,66.20,67.55,12,875,58250.00,
532803,POCHIRAJU IN,T ,Q,4.10,4.10,4.10,4.10,4.10,4.06,3,366,1500.00,
532804,TECHNOCRAFT ,B ,Q,500.80,520.00,500.80,510.90,519.85,498.05,39,1545,779646.00,
532805,REDINGTON   ,A ,Q,148.20,154.95,146.60,152.70,153.50,151.25,251,7881,1192338.00,
532806,AI CHAMPDNY ,T ,Q,29.10,29.10,29.10,29.10,29.10,27.75,1,1,29.00,
532807,CINELINE    ,B ,Q,71.65,73.70,70.60,73.10,73.40,74.10,56,3761,272315.00,
532808,PGIL        ,B ,Q,105.10,109.90,105.10,109.90,109.90,106.00,4,64,6739.00,
532809,FSL         ,A ,Q,54.60,57.50,54.30,57.20,57.20,54.75,6731,2315005,129981295.00,
532810,POWER FINAN ,A ,Q,87.00,88.30,86.15,88.00,88.00,87.35,1399,280014,24391748.00,
532811,AHLUWALIA CO,B ,Q,371.20,384.00,366.75,375.50,378.50,367.10,20,176,65806.00,
532812,TRANSWARRANT,B ,Q,9.02,9.02,9.02,9.02,9.02,9.06,1,7,63.00,
532813,C & C CONSTR,B ,Q,49.35,51.80,49.10,51.20,51.20,49.35,152,50252,2552281.00,
532814,INDIAN BANK ,A ,Q,303.90,312.50,302.80,306.90,309.00,301.65,1332,139426,42879372.00,
532815,SMS PHARMACE,B ,Q,77.85,81.00,77.15,79.25,79.00,76.70,122,11836,937476.00,
532817,ORIENTAL    ,B ,Q,12.89,13.60,12.75,13.34,13.15,13.00,9,511,6521.00,
532819,MINDTREE LTD,A ,Q,807.80,808.00,797.60,801.35,801.35,807.85,1609,31465,25237361.00,
532820,ELAND       ,B ,Q,12.45,12.50,11.90,12.50,12.50,11.95,31,14531,176192.00,
532822,IDEA CELL   ,A ,Q,77.00,78.00,76.50,77.45,77.45,77.60,1353,1224670,94986943.00,
532823,EURO CERAMIC,B ,Q,5.50,5.50,5.41,5.50,5.50,5.41,4,717,3934.00,
532826,RAJ TELE    ,B ,Q,55.95,55.95,53.60,54.75,54.55,55.25,25,874,48140.00,
532827,PAGE INDUSTR,A ,Q,22076.45,22340.00,21923.15,22288.30,22273.40,22202.90,106,212,4709138.00,
532828,AMD INDUS   ,T ,Q,27.50,29.00,27.50,28.40,28.40,28.50,45,16494,456833.00,
532829,LAWRESHWAR  ,X ,Q,38.00,41.75,37.05,40.10,40.10,38.85,80,28264,1104888.00,
532830,ASTRAL POLY ,A ,Q,932.15,932.20,888.20,903.75,903.75,921.30,209,1186,1084504.00,
532832,INDBUL REAL ,A ,Q,179.30,180.90,172.55,176.10,176.10,179.75,4819,936571,165244598.00,
532834,CAMLINFINE  ,B ,Q,104.90,108.50,104.40,107.35,107.35,104.70,1303,122861,13135481.00,
532835,ICRA        ,A ,Q,3641.00,3650.00,3641.00,3650.00,3650.00,3612.00,22,57,207558.00,
532839,DISH TV     ,A ,Q,72.00,73.80,71.75,72.20,72.20,72.95,895,214106,15540063.00,
532841,SAHYA INDU  ,X ,Q,257.90,261.25,253.00,259.70,259.70,257.60,124,7890,2032825.00,
532842,SREE RAYALA ,B ,Q,150.30,154.00,150.30,154.00,154.00,148.50,3,60,9203.00,
532843,FORTIS      ,A ,Q,127.50,131.40,124.80,129.95,129.95,127.10,7862,999046,128532427.00,
532845,TGBHOTELS   ,B ,Q,37.45,38.50,37.10,38.30,38.30,37.35,141,34110,1291007.00,
532847,HILTON MET  ,B ,Q,29.15,30.30,29.05,29.85,29.85,28.70,18,2104,62128.00,
532848,DELTA CORP  ,A ,Q,239.90,279.00,239.90,276.15,276.15,243.95,27765,2621306,697705839.00,
532850,MIC ELECTRON,T ,Q,5.23,5.35,5.15,5.35,5.35,5.10,97,99018,522029.00,
532851,INSECTCID   ,B ,Q,692.90,734.00,690.00,725.95,725.95,695.45,367,2047,1459128.00,
532852,MCD HOLDING ,B ,Q,40.70,40.95,39.60,40.05,40.05,40.10,57,33070,1323348.00,
532853,ASAHI SONG  ,B ,Q,338.00,338.00,330.00,335.05,335.05,334.50,70,2676,894103.00,
532854,NITIN FIRE  ,B ,Q,4.55,4.60,4.50,4.60,4.60,4.39,53,28123,129237.00,
532856,TIME TECHNO ,A ,Q,160.95,167.90,160.95,167.05,167.05,159.80,279,12479,2066671.00,
532859,HGSL        ,B ,Q,836.15,839.60,824.05,826.50,827.00,840.50,33,300,249468.00,
532864,NELCAST     ,B ,Q,85.60,86.00,84.15,85.10,84.80,85.20,50,2505,213288.00,
532865,MEGHMANI    ,B ,Q,89.50,94.75,89.20,94.45,94.45,89.90,2195,332422,30679017.00,
532866,QUINTEGRA SO,T ,Q,0.95,0.95,0.95,0.95,0.95,1.00,1,10,9.00,
532867,V2RETAIL    ,B ,Q,435.45,442.00,427.15,436.65,433.00,438.20,557,9892,4318805.00,
532868,DLF LIMITED ,A ,Q,200.50,205.10,199.10,203.40,203.40,200.90,3046,527283,106837761.00,
532869,TARMAT      ,B ,Q,43.40,54.75,43.40,54.75,54.75,45.65,1041,796087,43271852.00,
532871,CELESTIAL   ,B ,Q,16.10,16.10,15.10,15.50,15.60,15.75,58,19732,305040.00,
532872,SUNPHA ADV  ,A ,Q,380.00,395.00,380.00,391.60,391.60,383.35,731,26577,10308448.00,
532873,HOUSING DEV ,A ,Q,39.30,42.25,39.05,41.90,41.90,39.80,4643,2282897,92929863.00,
532874,SURYACHAKRA ,XT,Q,0.78,0.78,0.74,0.75,0.78,0.76,19,15679,11893.00,
532875,ALLIED DIGIT,B ,Q,21.30,21.85,21.00,21.35,21.25,20.85,39,14457,309181.00,
532877,SIMPLEX PROJ,B ,Q,24.00,24.50,23.90,24.30,24.50,23.35,80,28142,684226.00,
532878,ALPA LAB    ,B ,Q,41.80,41.80,40.00,40.70,40.60,40.80,69,12507,507011.00,
532879,SIR SHADI LA,X ,Q,40.30,41.00,38.35,41.00,41.00,40.65,9,604,24296.00,
532880,OMAXE LTD   ,A ,Q,221.55,223.95,220.00,220.70,220.70,221.35,1054,233776,51714169.00,
532883,ZYLOG SYSTEM,T ,Q,2.55,2.65,2.41,2.47,2.50,2.53,80,58563,143836.00,
532884,REFEX       ,B ,Q,16.35,16.60,15.85,16.60,16.60,15.85,17,7599,125836.00,
532885,CENTRAL BK  ,A ,Q,71.05,72.50,70.90,71.80,70.95,70.75,1005,1658546,118977557.00,
532886,SEL MANUF   ,B ,Q,2.10,2.13,2.10,2.13,2.13,2.03,28,60165,127878.00,
532887,NTL         ,T ,Q,3.02,3.15,3.02,3.14,3.05,3.00,9,3853,12015.00,
532888,ASIAN GRANIT,B ,Q,482.00,505.00,480.90,500.65,500.00,477.40,316,13326,6602370.00,
532889,K.P.R. MILL ,A ,Q,637.85,638.00,625.00,633.05,633.75,634.10,103,1921,1219615.00,
532890,TAKE SOLUT  ,B ,Q,169.50,175.00,167.90,172.85,173.25,169.85,252,9953,1721079.00,
532891,PURAVANKARA ,B ,Q,145.00,147.05,142.00,144.85,144.85,146.30,385,27000,3916120.00,
532892,MOTILALOFS  ,A ,Q,990.00,1012.65,990.00,1002.70,1003.00,997.15,255,8503,8514606.00,
532893,VTM LTD     ,X ,Q,29.00,29.90,28.15,29.10,29.00,29.20,45,3431,99784.00,
532894,IWIND ENERGY,T ,Q,7.95,7.99,7.50,7.96,7.98,7.69,69,47218,359671.00,
532895,NAGREKA CAP ,B ,Q,36.60,36.85,36.60,36.85,36.85,35.10,15,2253,82871.00,
532896,MAGNUM VENT ,B ,Q,10.00,10.00,9.55,10.00,10.00,9.60,12,2941,29000.00,
532898,POWER GRID  ,A ,Q,194.70,199.65,194.70,198.40,198.45,194.70,4514,1380740,270641054.00,
532899,KAVERI SEED ,A ,Q,490.50,502.00,490.00,498.25,497.00,495.50,477,18681,9297050.00,
532900,PAISALO     ,B ,Q,311.00,311.00,311.00,311.00,311.00,306.20,1,8,2488.00,
532902,CONSOL CONST,B ,Q,4.04,4.05,4.00,4.00,4.00,4.02,3,105,420.00,
532904,SUPREME INFR,B ,Q,53.00,54.00,51.55,52.55,52.55,51.95,98,18538,978583.00,
532906,MAANALU     ,B ,Q,135.20,149.75,132.30,149.75,149.75,124.80,999,91280,13485007.00,
532907,ILFSENGG    ,B ,Q,30.55,31.55,29.70,31.55,31.55,30.05,529,51681,1581779.00,
532908,SHARON BIO  ,Z ,Q,5.99,6.00,5.52,5.56,5.90,5.79,23,36066,204406.00,
532911,PARLE SOFTWR,X ,Q,10.01,10.01,10.01,10.01,10.01,10.38,4,169,1691.00,
532914,ARCOTECH LTD,B ,Q,35.05,36.95,35.05,36.70,36.70,35.55,598,62729,2271912.00,
532915,RELIGARE ENT,A ,Q,53.60,54.10,52.00,52.60,53.10,54.10,734,655334,34693170.00,
532916,BARAK VALL  ,T ,Q,29.90,29.90,28.00,29.50,29.50,29.40,3,111,3299.00,
532918,RATHI BARS  ,XT,Q,24.00,24.40,22.70,22.80,22.70,23.85,96,17222,396419.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,3,1000,490.00,
532920,EMPEE DIST  ,T ,Q,29.90,31.35,29.50,31.35,31.35,29.90,30,4846,150184.00,
532921,ADANI PORTS ,A ,Q,370.50,371.00,362.90,366.80,366.80,370.00,1945,122870,44979649.00,
532922,EDELWEISS   ,A ,Q,250.00,255.00,248.70,253.40,253.40,250.35,1711,90015,22697234.00,
532923,REN JEWELERY,B ,Q,312.55,316.40,311.70,312.75,312.60,310.35,20,829,259634.00,
532924,KOLTEPATIL  ,B ,Q,307.05,315.05,304.90,312.60,312.60,305.25,788,46912,14519211.00,
532925,KAUSHAL INFR,B ,Q,2.32,2.32,2.22,2.22,2.22,2.21,5,3300,7456.00,
532926,JYOTHY LAB  ,B ,Q,386.00,390.90,384.65,389.15,390.40,393.90,207,1557,603101.00,
532927,ECLERX      ,A ,Q,1206.05,1232.00,1200.00,1212.00,1210.00,1207.65,121,1677,2036702.00,
532928,TRIL        ,B ,Q,27.25,29.15,27.00,28.70,28.50,27.15,296,55287,1532104.00,
532929,BRIGADE     ,B ,Q,262.40,271.75,261.10,265.45,265.00,264.40,50,492,131469.00,
532930,BGR ENERGY  ,B ,Q,105.80,106.80,104.75,106.30,106.30,104.80,120,5369,568191.00,
532931,BURNPUR     ,T ,Q,8.20,8.40,8.20,8.40,8.40,8.00,56,41629,348708.00,
532932,MANAKSIA LTD,B ,Q,51.20,51.95,50.50,50.75,50.65,52.00,29,3710,189104.00,
532933,PORWAL AUTO ,X ,Q,48.90,50.45,48.90,50.45,50.45,48.05,98,19556,982106.00,
532934,PPAP        ,B ,Q,556.10,564.00,548.00,557.75,557.75,556.05,154,1913,1061101.00,
532935,ARIES AGRO  ,B ,Q,184.00,193.90,184.00,189.30,189.00,185.05,73,3730,699060.00,
532937,KUANTUM     ,X ,Q,715.00,763.90,715.00,750.15,754.00,724.90,107,2776,2071893.00,
532938,CAPF        ,A ,Q,626.00,646.80,626.00,643.30,643.30,632.40,1012,31213,19898400.00,
532939,RPOWER      ,A ,Q,37.20,38.30,36.80,38.05,38.05,37.45,1751,605895,22741929.00,
532940,J KUMAR INFR,B ,Q,289.00,298.00,286.90,296.20,296.85,286.80,275,14488,4248042.00,
532941,CORDS CABLE ,B ,Q,83.00,86.45,81.75,83.35,83.35,82.70,32,2644,220606.00,
532942,KNR CONST   ,B ,Q,285.85,286.00,277.00,284.50,284.50,284.60,296,15736,4469123.00,
532944,ONMOBILE    ,B ,Q,44.50,48.70,44.10,47.20,47.55,45.15,379,96233,4417253.00,
532945,SHRIRAM EPC ,B ,Q,26.95,28.40,26.95,28.10,28.10,27.25,184,27350,762265.00,
532946,BANG        ,B ,Q,30.00,31.95,29.75,31.90,31.95,29.05,35,4215,131270.00,
532947,IRB INFRA   ,A ,Q,231.00,244.50,229.00,241.75,241.75,230.05,2062,155014,37029318.00,
532948,TULSI EXTRU ,T ,Q,2.00,2.00,2.00,2.00,2.00,2.00,2,1000,2000.00,
532951,GSS INFOTECH,B ,Q,56.70,56.70,54.50,55.45,55.45,54.85,435,65409,3614884.00,
532952,NAHAR CAP   ,B ,Q,133.20,136.40,130.70,133.15,134.00,132.85,24,5042,666124.00,
532953,V GUARD IND ,A ,Q,226.50,233.50,225.45,232.15,232.15,226.35,830,48082,11074447.00,
532955,RECLTD      ,A ,Q,127.90,128.75,125.20,128.25,128.25,128.20,2157,261301,33121303.00,
532957,GOKAK TEXTI ,SS,Q,48.00,48.00,43.70,45.00,45.00,46.00,13,1989,89211.00,
532959,GAMMON INFRA,B ,Q,2.71,2.73,2.60,2.69,2.69,2.76,339,776708,2074112.00,
532960,IBVENTURES  ,A ,Q,248.50,264.00,248.35,262.10,262.10,248.35,1305,164252,42133605.00,
532961,SITA SHREE  ,T ,Q,2.84,2.89,2.66,2.89,2.89,2.76,11,6370,18115.00,
532966,TITAGARH WAG,A ,Q,114.05,119.00,112.35,117.90,117.90,114.00,1365,149318,17291257.00,
532967,KIRI DYES   ,B ,Q,434.00,465.00,434.00,453.40,453.40,436.10,1484,99044,44021100.00,
532972,SANKHYA INFO,X ,Q,102.00,107.15,99.00,106.60,107.15,102.05,167,29352,3059118.00,
532974,ABML        ,B ,Q,65.00,72.20,64.05,72.20,72.20,60.20,3185,492998,34782906.00,
532975,AISHWARYA TE,X ,Q,5.00,5.23,4.82,4.95,4.95,5.00,16,2398,11942.00,
532976,JAIBALA IND ,B ,Q,12.79,12.79,11.95,12.02,11.95,12.57,22,15666,188494.00,
532977,BAJAJ AUTO  ,A ,Q,2785.00,2824.35,2781.00,2791.75,2791.75,2808.60,751,9186,25725436.00,
532978,BAJAJ FINSE ,A ,Q,5270.00,5425.75,5235.00,5379.90,5379.90,5263.45,1694,14201,75701029.00,
532980,GOKUL REFOIL,B ,Q,12.80,13.65,12.80,13.65,13.65,13.00,21,5143,69342.00,
532983,RPG LIFESCI ,B ,Q,403.10,441.80,403.10,429.45,426.10,398.05,3461,7204368,2843048930.00,
532985,KOTAK SENSEX,B ,Q,339.80,339.80,338.00,338.00,338.00,334.05,2,2,677.00,
532986,NIRAJ CEMENT,XT,Q,38.25,40.55,38.20,39.00,39.00,38.65,19,7120,278414.00,
532987,RANE BRAKE  ,B ,Q,1000.00,1041.00,1000.00,1038.70,1031.00,998.00,168,1066,1100429.00,
532988,RANE ENGVL  ,B ,Q,511.00,511.00,505.00,509.05,509.00,494.25,8,42,21378.00,
532989,BAFNA PHARMA,T ,Q,28.30,28.30,28.30,28.30,28.30,27.75,1,10,283.00,
532990,METKORE     ,B ,Q,2.84,2.84,2.71,2.84,2.81,2.84,16,18570,51919.00,
532991,MVL LIMITED ,B ,Q,0.44,0.44,0.42,0.43,0.43,0.42,8,12690,5350.00,
532992,CHL LTD     ,X ,Q,13.30,13.30,13.30,13.30,13.30,14.00,2,10,133.00,
532993,SEZALGLASS  ,Z ,Q,3.26,3.40,3.26,3.40,3.40,3.40,2,268,909.00,
532994,ARCHIDPLY IN,B ,Q,78.80,80.65,78.20,80.40,80.65,78.70,30,2056,164074.00,
532996,FIRST WIN   ,T ,Q,1.77,1.77,1.77,1.77,1.77,1.69,3,910,1610.00,
532997,KSK ENERGY  ,T ,Q,9.44,9.44,8.65,9.17,9.11,9.07,194,157859,1419761.00,
532998,LEHIL       ,B ,Q,29.70,29.70,29.10,29.50,29.50,28.30,9,2800,82450.00,
533001,SOMI CONVEY ,B ,Q,52.25,52.25,49.00,50.90,51.60,50.10,20,1569,79830.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,6,14003,1120.00,
533008,OCL IRON&ST ,B ,Q,3.05,3.05,2.90,2.95,2.95,2.91,7,4095,12323.00,
533014,SICAGEN IND ,B ,Q,37.55,38.60,37.50,38.35,38.50,37.50,49,6687,251474.00,
533015,NUTEK INDIA ,B ,Q,0.93,0.93,0.87,0.91,0.90,0.89,63,134737,124582.00,
533019,SIMPLEX PAP ,X ,Q,2.95,2.95,2.95,2.95,2.95,2.95,1,49,144.00,
533022,20 MICRONS  ,B ,Q,49.75,50.25,49.10,50.00,50.00,49.60,213,25478,1271105.00,
533023,WABCO       ,A ,Q,7915.00,8029.90,7832.10,7999.60,7987.30,7971.45,53,88,701477.00,
533029,ALKALI      ,B ,Q,70.65,81.10,70.65,80.35,80.35,67.60,983,85906,6685812.00,
533033,ISGEC       ,B ,Q,6400.05,6739.95,6400.00,6672.05,6600.00,6488.75,202,1305,8634594.00,
533047,INDIAN MET  ,B ,Q,465.00,498.50,458.75,481.25,481.35,461.95,926,31369,15215301.00,
533056,VEDAVAAG    ,X ,Q,48.50,53.90,48.00,52.30,53.90,48.80,123,22259,1137162.00,
533068,ARROW TEX   ,B ,Q,36.45,36.45,36.00,36.00,36.00,36.05,4,400,14490.00,
533078,MANJEERA    ,X ,Q,75.75,75.75,75.75,75.75,75.75,79.70,1,15,1136.00,
533080,MOLDTKPACK  ,B ,Q,336.65,343.70,324.00,324.85,325.80,337.95,94,3540,1176917.00,
533088,MAH HOLIDAY ,A ,Q,305.00,308.85,294.00,304.50,305.15,300.65,231,4353,1315770.00,
533090,EXCEL       ,B ,Q,19.15,19.15,19.15,19.15,19.15,20.15,16,11273,215877.00,
533093,RAJ OIL     ,Z ,Q,2.49,2.49,2.31,2.47,2.47,2.38,18,81194,194419.00,
533095,BENGLA& ASM ,B ,Q,2245.00,2245.00,2150.00,2225.35,2229.00,2160.00,32,265,575741.00,
